"Dublin.Core.Title","Dublin.Core.Description","Dublin.Core.Creator","Dublin.Core.Date","Dublin.Core.Identifier","Dublin.Core.Rights","Dublin.Core.Type","Dublin.Core.Format","twitter_query","twitter_ids_count","twitter_links_count","indexed_links_count","files"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-20","1714d309ae87eec634493fab42cd3bfd","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","IPN",1993,66,65,"https://aspw.pl/aspw_temp/1714d309ae87eec634493fab42cd3bfd/all_tweets_id.csv;https://aspw.pl/aspw_temp/1714d309ae87eec634493fab42cd3bfd/domains.json;https://aspw.pl/aspw_temp/1714d309ae87eec634493fab42cd3bfd/twitter_links.csv;https://aspw.pl/aspw_temp/1714d309ae87eec634493fab42cd3bfd/meta.csv;https://aspw.pl/aspw_temp/1714d309ae87eec634493fab42cd3bfd/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-02-03","17702107d7131b239ccca22c92290b8f","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","tvp",15000,602,401,"https://aspw.pl/aspw_temp/17702107d7131b239ccca22c92290b8f/all_tweets_id.csv;https://aspw.pl/aspw_temp/17702107d7131b239ccca22c92290b8f/domains.json;https://aspw.pl/aspw_temp/17702107d7131b239ccca22c92290b8f/twitter_links.csv;https://aspw.pl/aspw_temp/17702107d7131b239ccca22c92290b8f/meta.csv;https://aspw.pl/aspw_temp/17702107d7131b239ccca22c92290b8f/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-08-31","177ff19f6f8b7b902e2d0f6897f8989d","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","uchodźcy",16210,226,218,"https://aspw.pl/aspw_temp/177ff19f6f8b7b902e2d0f6897f8989d/all_tweets_id.csv;https://aspw.pl/aspw_temp/177ff19f6f8b7b902e2d0f6897f8989d/domains.json;https://aspw.pl/aspw_temp/177ff19f6f8b7b902e2d0f6897f8989d/twitter_links.csv;https://aspw.pl/aspw_temp/177ff19f6f8b7b902e2d0f6897f8989d/meta.csv;https://aspw.pl/aspw_temp/177ff19f6f8b7b902e2d0f6897f8989d/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2020-11-20","179e7d5245aa3e3027314b11c064a8d6","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","sejm",10000,352,319,"https://aspw.pl/aspw_temp/179e7d5245aa3e3027314b11c064a8d6/all_tweets_id.csv;https://aspw.pl/aspw_temp/179e7d5245aa3e3027314b11c064a8d6/domains.json;https://aspw.pl/aspw_temp/179e7d5245aa3e3027314b11c064a8d6/twitter_links.csv;https://aspw.pl/aspw_temp/179e7d5245aa3e3027314b11c064a8d6/meta.csv;https://aspw.pl/aspw_temp/179e7d5245aa3e3027314b11c064a8d6/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-01","1825ddf1e3516b5587e89a682c66ffe5","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","sejm",12157,273,243,"https://aspw.pl/aspw_temp/1825ddf1e3516b5587e89a682c66ffe5/all_tweets_id.csv;https://aspw.pl/aspw_temp/1825ddf1e3516b5587e89a682c66ffe5/domains.json;https://aspw.pl/aspw_temp/1825ddf1e3516b5587e89a682c66ffe5/twitter_links.csv;https://aspw.pl/aspw_temp/1825ddf1e3516b5587e89a682c66ffe5/meta.csv;https://aspw.pl/aspw_temp/1825ddf1e3516b5587e89a682c66ffe5/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-13","19461cbe2b5c09f7ea909d48f05d7a4b","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Lem",1007,47,47,"https://aspw.pl/aspw_temp/19461cbe2b5c09f7ea909d48f05d7a4b/all_tweets_id.csv;https://aspw.pl/aspw_temp/19461cbe2b5c09f7ea909d48f05d7a4b/domains.json;https://aspw.pl/aspw_temp/19461cbe2b5c09f7ea909d48f05d7a4b/twitter_links.csv;https://aspw.pl/aspw_temp/19461cbe2b5c09f7ea909d48f05d7a4b/meta.csv;https://aspw.pl/aspw_temp/19461cbe2b5c09f7ea909d48f05d7a4b/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-03-30","1c8233f8210a5fb36986e9097fdb7bc9","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","trójmiasto",1581,156,147,"https://aspw.pl/aspw_temp/1c8233f8210a5fb36986e9097fdb7bc9/all_tweets_id.csv;https://aspw.pl/aspw_temp/1c8233f8210a5fb36986e9097fdb7bc9/domains.json;https://aspw.pl/aspw_temp/1c8233f8210a5fb36986e9097fdb7bc9/twitter_links.csv;https://aspw.pl/aspw_temp/1c8233f8210a5fb36986e9097fdb7bc9/meta.csv;https://aspw.pl/aspw_temp/1c8233f8210a5fb36986e9097fdb7bc9/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-28","1cb618bb1dff3ca5993cf6b1c3b39a94","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","LGBT",9045,223,169,"https://aspw.pl/aspw_temp/1cb618bb1dff3ca5993cf6b1c3b39a94/all_tweets_id.csv;https://aspw.pl/aspw_temp/1cb618bb1dff3ca5993cf6b1c3b39a94/domains.json;https://aspw.pl/aspw_temp/1cb618bb1dff3ca5993cf6b1c3b39a94/twitter_links.csv;https://aspw.pl/aspw_temp/1cb618bb1dff3ca5993cf6b1c3b39a94/meta.csv;https://aspw.pl/aspw_temp/1cb618bb1dff3ca5993cf6b1c3b39a94/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-01","1d41c04e31ec0479af8cc1696a65a034","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",4127,564,544,"https://aspw.pl/aspw_temp/1d41c04e31ec0479af8cc1696a65a034/all_tweets_id.csv;https://aspw.pl/aspw_temp/1d41c04e31ec0479af8cc1696a65a034/domains.json;https://aspw.pl/aspw_temp/1d41c04e31ec0479af8cc1696a65a034/twitter_links.csv;https://aspw.pl/aspw_temp/1d41c04e31ec0479af8cc1696a65a034/meta.csv;https://aspw.pl/aspw_temp/1d41c04e31ec0479af8cc1696a65a034/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-13","1df3ed1cf2636a876c2840faff2d9c99","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Straży Granicznej",380,9,9,"https://aspw.pl/aspw_temp/1df3ed1cf2636a876c2840faff2d9c99/all_tweets_id.csv;https://aspw.pl/aspw_temp/1df3ed1cf2636a876c2840faff2d9c99/domains.json;https://aspw.pl/aspw_temp/1df3ed1cf2636a876c2840faff2d9c99/twitter_links.csv;https://aspw.pl/aspw_temp/1df3ed1cf2636a876c2840faff2d9c99/meta.csv;https://aspw.pl/aspw_temp/1df3ed1cf2636a876c2840faff2d9c99/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-10","1e133f6be3c43f6514e3eda1a49d4126","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","gospodarka",6018,788,756,"https://aspw.pl/aspw_temp/1e133f6be3c43f6514e3eda1a49d4126/all_tweets_id.csv;https://aspw.pl/aspw_temp/1e133f6be3c43f6514e3eda1a49d4126/domains.json;https://aspw.pl/aspw_temp/1e133f6be3c43f6514e3eda1a49d4126/twitter_links.csv;https://aspw.pl/aspw_temp/1e133f6be3c43f6514e3eda1a49d4126/meta.csv;https://aspw.pl/aspw_temp/1e133f6be3c43f6514e3eda1a49d4126/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-02","1e5d1c97fa39b1e090682dca68e42418","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Polska Press",1458,50,47,"https://aspw.pl/aspw_temp/1e5d1c97fa39b1e090682dca68e42418/all_tweets_id.csv;https://aspw.pl/aspw_temp/1e5d1c97fa39b1e090682dca68e42418/domains.json;https://aspw.pl/aspw_temp/1e5d1c97fa39b1e090682dca68e42418/twitter_links.csv;https://aspw.pl/aspw_temp/1e5d1c97fa39b1e090682dca68e42418/meta.csv;https://aspw.pl/aspw_temp/1e5d1c97fa39b1e090682dca68e42418/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-15","201b5b4c6ea5148436250aee9d034f22","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Polska",1,3389,3113,"https://aspw.pl/aspw_temp/201b5b4c6ea5148436250aee9d034f22/all_tweets_id.csv;https://aspw.pl/aspw_temp/201b5b4c6ea5148436250aee9d034f22/domains.json;https://aspw.pl/aspw_temp/201b5b4c6ea5148436250aee9d034f22/twitter_links.csv;https://aspw.pl/aspw_temp/201b5b4c6ea5148436250aee9d034f22/meta.csv;https://aspw.pl/aspw_temp/201b5b4c6ea5148436250aee9d034f22/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-03-28","21e18d21d09bdfd5d2ac6b88b2ebd446","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","gospodarka",8073,793,754,"https://aspw.pl/aspw_temp/21e18d21d09bdfd5d2ac6b88b2ebd446/all_tweets_id.csv;https://aspw.pl/aspw_temp/21e18d21d09bdfd5d2ac6b88b2ebd446/domains.json;https://aspw.pl/aspw_temp/21e18d21d09bdfd5d2ac6b88b2ebd446/twitter_links.csv;https://aspw.pl/aspw_temp/21e18d21d09bdfd5d2ac6b88b2ebd446/meta.csv;https://aspw.pl/aspw_temp/21e18d21d09bdfd5d2ac6b88b2ebd446/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-08-04","220a1201e5b19e4dcbfee0bcc27fe330","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Warszawa",12301,385,353,"https://aspw.pl/aspw_temp/220a1201e5b19e4dcbfee0bcc27fe330/all_tweets_id.csv;https://aspw.pl/aspw_temp/220a1201e5b19e4dcbfee0bcc27fe330/domains.json;https://aspw.pl/aspw_temp/220a1201e5b19e4dcbfee0bcc27fe330/twitter_links.csv;https://aspw.pl/aspw_temp/220a1201e5b19e4dcbfee0bcc27fe330/meta.csv;https://aspw.pl/aspw_temp/220a1201e5b19e4dcbfee0bcc27fe330/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-03-24","247bedf7cba66d25dc7356e916877b40","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","szkoła",6583,113,101,"https://aspw.pl/aspw_temp/247bedf7cba66d25dc7356e916877b40/all_tweets_id.csv;https://aspw.pl/aspw_temp/247bedf7cba66d25dc7356e916877b40/domains.json;https://aspw.pl/aspw_temp/247bedf7cba66d25dc7356e916877b40/twitter_links.csv;https://aspw.pl/aspw_temp/247bedf7cba66d25dc7356e916877b40/meta.csv;https://aspw.pl/aspw_temp/247bedf7cba66d25dc7356e916877b40/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-20","25401a8e870bb00c134a87ad99cf49dc","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","LGBT",16606,204,193,"https://aspw.pl/aspw_temp/25401a8e870bb00c134a87ad99cf49dc/all_tweets_id.csv;https://aspw.pl/aspw_temp/25401a8e870bb00c134a87ad99cf49dc/domains.json;https://aspw.pl/aspw_temp/25401a8e870bb00c134a87ad99cf49dc/twitter_links.csv;https://aspw.pl/aspw_temp/25401a8e870bb00c134a87ad99cf49dc/meta.csv;https://aspw.pl/aspw_temp/25401a8e870bb00c134a87ad99cf49dc/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-13","26483b7bc0a12ee5d399e60428ec92b1","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",893,127,94,"https://aspw.pl/aspw_temp/26483b7bc0a12ee5d399e60428ec92b1/all_tweets_id.csv;https://aspw.pl/aspw_temp/26483b7bc0a12ee5d399e60428ec92b1/domains.json;https://aspw.pl/aspw_temp/26483b7bc0a12ee5d399e60428ec92b1/twitter_links.csv;https://aspw.pl/aspw_temp/26483b7bc0a12ee5d399e60428ec92b1/meta.csv;https://aspw.pl/aspw_temp/26483b7bc0a12ee5d399e60428ec92b1/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-09","272dc34205fe37d9407910abc8fefd92","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","LGBT",10258,143,124,"https://aspw.pl/aspw_temp/272dc34205fe37d9407910abc8fefd92/all_tweets_id.csv;https://aspw.pl/aspw_temp/272dc34205fe37d9407910abc8fefd92/domains.json;https://aspw.pl/aspw_temp/272dc34205fe37d9407910abc8fefd92/twitter_links.csv;https://aspw.pl/aspw_temp/272dc34205fe37d9407910abc8fefd92/meta.csv;https://aspw.pl/aspw_temp/272dc34205fe37d9407910abc8fefd92/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-25","293df0b966d79e927af549994a8594a0","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Poznań",9104,277,225,"https://aspw.pl/aspw_temp/293df0b966d79e927af549994a8594a0/all_tweets_id.csv;https://aspw.pl/aspw_temp/293df0b966d79e927af549994a8594a0/domains.json;https://aspw.pl/aspw_temp/293df0b966d79e927af549994a8594a0/twitter_links.csv;https://aspw.pl/aspw_temp/293df0b966d79e927af549994a8594a0/meta.csv;https://aspw.pl/aspw_temp/293df0b966d79e927af549994a8594a0/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-04-28","2aae6dd468252687dcd7488f9e5d4c8d","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","ministerstwo",1852,69,64,"https://aspw.pl/aspw_temp/2aae6dd468252687dcd7488f9e5d4c8d/all_tweets_id.csv;https://aspw.pl/aspw_temp/2aae6dd468252687dcd7488f9e5d4c8d/domains.json;https://aspw.pl/aspw_temp/2aae6dd468252687dcd7488f9e5d4c8d/twitter_links.csv;https://aspw.pl/aspw_temp/2aae6dd468252687dcd7488f9e5d4c8d/meta.csv;https://aspw.pl/aspw_temp/2aae6dd468252687dcd7488f9e5d4c8d/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-10","2acae50f16844a2f60a0e59eca54e81e","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","TVP",62507,1873,1835,"https://aspw.pl/aspw_temp/2acae50f16844a2f60a0e59eca54e81e/all_tweets_id.csv;https://aspw.pl/aspw_temp/2acae50f16844a2f60a0e59eca54e81e/domains.json;https://aspw.pl/aspw_temp/2acae50f16844a2f60a0e59eca54e81e/twitter_links.csv;https://aspw.pl/aspw_temp/2acae50f16844a2f60a0e59eca54e81e/meta.csv;https://aspw.pl/aspw_temp/2acae50f16844a2f60a0e59eca54e81e/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-03-30","2b69a35e8d12489c4b8fe368e20047e4","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","kościół",10690,250,225,"https://aspw.pl/aspw_temp/2b69a35e8d12489c4b8fe368e20047e4/all_tweets_id.csv;https://aspw.pl/aspw_temp/2b69a35e8d12489c4b8fe368e20047e4/domains.json;https://aspw.pl/aspw_temp/2b69a35e8d12489c4b8fe368e20047e4/twitter_links.csv;https://aspw.pl/aspw_temp/2b69a35e8d12489c4b8fe368e20047e4/meta.csv;https://aspw.pl/aspw_temp/2b69a35e8d12489c4b8fe368e20047e4/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-04-28","2c67f4e205442e6788c9a3b392c20ca8","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Trybunał Konstytucyjny",1380,61,59,"https://aspw.pl/aspw_temp/2c67f4e205442e6788c9a3b392c20ca8/all_tweets_id.csv;https://aspw.pl/aspw_temp/2c67f4e205442e6788c9a3b392c20ca8/domains.json;https://aspw.pl/aspw_temp/2c67f4e205442e6788c9a3b392c20ca8/twitter_links.csv;https://aspw.pl/aspw_temp/2c67f4e205442e6788c9a3b392c20ca8/meta.csv;https://aspw.pl/aspw_temp/2c67f4e205442e6788c9a3b392c20ca8/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-08-05","2cdd816f440309ca14ca501202bb4aa1","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Ukraina",1587,120,108,"https://aspw.pl/aspw_temp/2cdd816f440309ca14ca501202bb4aa1/all_tweets_id.csv;https://aspw.pl/aspw_temp/2cdd816f440309ca14ca501202bb4aa1/domains.json;https://aspw.pl/aspw_temp/2cdd816f440309ca14ca501202bb4aa1/twitter_links.csv;https://aspw.pl/aspw_temp/2cdd816f440309ca14ca501202bb4aa1/meta.csv;https://aspw.pl/aspw_temp/2cdd816f440309ca14ca501202bb4aa1/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-02-05","2d327def8ed73e7a5a2a707328f7c4c1","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","#otwieraMY",9635,210,116,"https://aspw.pl/aspw_temp/2d327def8ed73e7a5a2a707328f7c4c1/all_tweets_id.csv;https://aspw.pl/aspw_temp/2d327def8ed73e7a5a2a707328f7c4c1/domains.json;https://aspw.pl/aspw_temp/2d327def8ed73e7a5a2a707328f7c4c1/twitter_links.csv;https://aspw.pl/aspw_temp/2d327def8ed73e7a5a2a707328f7c4c1/meta.csv;https://aspw.pl/aspw_temp/2d327def8ed73e7a5a2a707328f7c4c1/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-09","2d407cc589fcfbf1c888e040ce921553","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","lewica",20107,145,117,"https://aspw.pl/aspw_temp/2d407cc589fcfbf1c888e040ce921553/all_tweets_id.csv;https://aspw.pl/aspw_temp/2d407cc589fcfbf1c888e040ce921553/domains.json;https://aspw.pl/aspw_temp/2d407cc589fcfbf1c888e040ce921553/twitter_links.csv;https://aspw.pl/aspw_temp/2d407cc589fcfbf1c888e040ce921553/meta.csv;https://aspw.pl/aspw_temp/2d407cc589fcfbf1c888e040ce921553/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-08","2df67122ff29c2c064d25b9c892e54ed","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Tusk",94257,945,923,"https://aspw.pl/aspw_temp/2df67122ff29c2c064d25b9c892e54ed/all_tweets_id.csv;https://aspw.pl/aspw_temp/2df67122ff29c2c064d25b9c892e54ed/domains.json;https://aspw.pl/aspw_temp/2df67122ff29c2c064d25b9c892e54ed/twitter_links.csv;https://aspw.pl/aspw_temp/2df67122ff29c2c064d25b9c892e54ed/meta.csv;https://aspw.pl/aspw_temp/2df67122ff29c2c064d25b9c892e54ed/base_index.json"
